id,title,original_title,release_date,vote_average,popularity,overview,backdrop_path,poster_path,genres,keywords,actors,directors,vote_average_naver,link_naver
593643,더 메뉴,The Menu,2022-11-17,7.5,507.983,"커플인 마고와 타일러는 까다롭기로 유명한 셰프, 슬로윅의 초청을 받아 어느 외딴섬 레스토랑의 저녁 식사에 참석하게 된다. 평소 슬로윅을 존경해왔던 타일러는 들뜬 마음으로 여러 유명인사들과 함께 섬으로 출발하는 배에 탑승한다. 레스토랑에 도착한 손님들은 슬로윅의 화려한 환대에 탄성을 자아낸다. 하지만 ‘음식은 또 다른 예술’이라는 슬로윅의 기괴한 집착에, 좋았던 분위기는 점차 이상한 방향으로 흐른다. 뭔가 심상치 않음을 감지한 마고는 이의를 제기하려 하지만, 이미 슬로윅의 음식에 푹 빠져버린 타일러에게 그녀의 제안은 안중에도 없다. 그런 와중에 슬로윅의 기괴한 집착은 점점 선을 넘기 시작하는데...",/GFq9kYUnpRCnlbIbjPzNA96e0j.jpg,/2Bi9OTGNAkNjStDnMDR93GPgwFY.jpg,"[35, 27, 53]","[8201, 12997, 18293, 156630]","[5469, 1397778, 3292, 1360317, 47627]",[57199],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=220853
420634,테리파이어,Terrifier,2016-03-15,6.6,493.328,"할로윈 밤. 술마시고 진탕 놀다 귀가하던 타라와 돈은 광대 복장의 남자와 맞닥뜨린다. 이들은 할로윈 코스프레를 한 찌질남으로 치부하지만, 그는 수년 전 세상을 떠들썩하게 만든 광대 살인마였고 할로윈 밤에 다시 돌아온 것이었다. 두 사람은 광대 살인마의 표적이 되는데...",/naNXYdBzTEb1KwOdi1RbBkM9Zv1.jpg,/nfRlQCl590F30L37aihuqBGBvaO.jpg,"[27, 53]","[3199, 3335, 12339, 14805, 176691, 191327, 268132]","[1880016, 1303873, 1676771, 1190554, 1526694]",[933176],5.82,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177526
635302,극장판 귀멸의 칼날: 무한열차편,劇場版「鬼滅の刃」無限列車編,2020-10-16,8.3,476.561,"혈귀로 변해버린 여동생 네즈코를 인간으로 되돌릴 단서를 찾아 비밀조직 귀살대에 들어간 탄지로. 젠이츠, 이노스케와 새로운 임무 수행을 위해 무한열차에 탑승 후 귀살대 최강 검사 염주 렌고쿠와 합류한다. 달리는 무한열차에서 승객들이 하나 둘 흔적 없이 사라지자 숨어있는 식인 혈귀의 존재를 직감하는 렌고쿠. 귀살대 탄지로 일행과 최강 검사 염주 렌고쿠는 어둠 속을 달리는 무한열차에서 모두의 목숨을 구하기 위해 예측불가능한 능력을 가진 혈귀와 목숨을 건 혈전을 시작하는데...",/qjGrUmKW78MCFG8PTLDBp67S27p.jpg,/mxdVTei65ymzhJlalIEtR1qSgV2.jpg,"[16, 28, 12, 14]","[1721, 2343, 2800, 6152, 10292, 10349, 10614, 10683, 13141, 15001, 15126, 18035, 157512, 177895, 207826, 210024, 254547]","[1256603, 1563442, 119145, 233590, 224413]",[1283010],9.27,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196051
284054,블랙 팬서,Black Panther,2018-02-13,7.4,474.157,"유엔 폭탄 테러로 아버지를 잃은 와칸다의 왕자 티찰라는 시빌 워 이후 고국 와칸다로 돌아가 왕좌에 오른다. 와칸다의 새로운 지도자 블랙팬서가 된 그는 옛 연인이자 와칸다의 스파이 나키아, 호위 무사 오코예와 함께 최강 희귀 금속 비브라늄 폭탄 거래가 이뤄지는 부산을 찾는다. 폭탄 거래의 배후에 있는 인물은 와칸다와 묘종의 연이 있는 정체불명의 남자, 에릭 킬몽거. 그는 놀라운 위력으로 티찰라를 제압하고 와칸다의 새로운 왕이 되려 하고, 이에 블랙 팬서는 피할 수 없는 전쟁에 나서는데...",/6ELJEzQJ3Y45HczvreC3dg0GV5R.jpg,/iRkknrX0rRxZHSL79W2Rax0EFsL.jpg,"[28, 12, 878]","[409, 9715, 9717, 179430, 179431, 180547]","[172069, 135651, 1267329, 82104, 7060]",[1056121],6.32,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184516
477462,트윈,The Twin,2022-04-06,6.1,470.891,어린 아들의 죽음 후 남은 쌍둥이 아들을 데리고 아빠의 고향인 핀란드 외딴 마을로 이사한 가족에게 벌어지는 기괴한 일을 다룬 호러 영화,/AcStyrENNAzGB7hkCPe1YWgFgWM.jpg,/uUUSkKQEptTHjYejxzaT5TVkiAG.jpg,"[27, 9648]","[7375, 9712, 13063, 163055, 163080, 215235]","[20374, 1102427, 203459, 2503100, 1732294]",[1168608],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=213400
568124,엔칸토: 마법의 세계,Encanto,2021-10-13,7.7,464.237,"콜롬비아의 깊은 산 속, 놀라운 마법과 활기찬 매력이 넘치는 세계 엔칸토. 이곳을 만든 장본인은 마드리갈 가문의 기둥인 알마 할머니다. 그녀는 젊었을 때 세 쌍둥이를 데리고 이곳으로 오던 중에 위기를 맞았다. 그때 그녀가 들고 있던 촛불에 기적이 일어났고 그이후로 마법의 능력이 손주 세대까지 대물림된다. 3대에 걸친 이대가족은 음식으로 병을 고치는 능력, 꽃을 피우는 능력, 날씨를 조종 하는 능력 등 저마다 독특한 능력을 지니게 됐다. 하지만 가족 중 유일하게 미라벨만 아무런 능력이 없다. 어느 날 엔칸토가 지닌 마법의 힘이 위험에 처하고 가족들은 점차 자신의 능력을 잃어가기 시작한다. 이를 감지한 미라벨은 유일하게 평범한 자신이 특별한 이 가족의 마지막 희망일지 모른다고 생각하는데...",/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,/b8gz7UKMwMz39mz6EH5Jjicjdth.jpg,"[16, 35, 10751, 14]","[1647, 1900, 2343, 2660, 3258, 4344, 4498, 5774, 6152, 6625, 9075, 10235, 10809, 11322, 11334, 155294, 181052, 226023, 285275]","[968367, 2521631, 5723, 3150235, 2489411]","[76595, 1318201]",8.22,https://movie.naver.com/movie/bi/mi/basic.nhn?code=210282
900667,원피스 필름 레드,ONE PIECE FILM RED,2022-08-06,7.4,461.815,"오직 목소리 하나로 전 세계를 사로잡은 디바 ‘우타’.  그녀가 모습을 드러내는 첫 라이브 콘서트가 음악의 섬 ‘엘레지아’에서 열리고  ‘루피’가 이끄는 밀짚모자 해적단과 함께 수많은 ‘우타’ 팬들로 공연장은 가득 찬다.  그리고 이 콘서트를 둘러싼 해적들과 해군들의 수상한 움직임이 시작되는데…  드디어 전세계가 애타게 기다리던 ‘우타’의 등장과 함께 노래가 울려 퍼지고,  그녀가 ‘샹크스의 딸’이라는 충격적인 사실이 드러난다.  ‘루피’, ‘우타’, ‘샹크스’, 세 사람의 과거가 그녀의 노랫소리와 함께 밝혀진다! 여기에서",/54PmeEzQMvpojpJBku61ZGQnWUX.jpg,/q9Ul66mQDGpAvqUrTZdSMSzym5w.jpg,"[16, 12, 28, 14]","[12988, 14955, 33637, 210024, 258257, 263457]","[203473, 3659896, 90561, 65510, 84507]",[90502],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219764
508947,메이의 새빨간 비밀,Turning Red,2022-03-10,7.5,457.519,"엄마의 착한 딸, 아니면 미운 13살? 성적도 우수하고 친구들과 사이도 좋은 데다 부모와도 친밀한 관계를 유지하고 있는, 똑 부러지면서도 엉뚱한 매력의 소유자 메이는 요즘 질풍노도의 시기를 겪느라 고민이 많다. 이 나이에 엄마의 과잉보호를 받자니 스트레스가 이만저만이 아닌 데다, 관심사, 인간관계, 신체 등 그녀의 모든 것이 변하고 있기 때문. 그런데 이 와중에 흥분하면 거대한 레서판다로 변신하는 비밀까지 떠안게 되다니! 아침도 먹어야 하고 학교도 가야 하는데, 이 엄청난 비밀을 어떻게 숨겨야 할까?",/fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg,/hsOhOcX7qDy7bPwbrt1OoITngrf.jpg,"[16, 10751, 35, 14]","[1329, 1370, 1530, 4227, 6029, 6054, 8531, 10683, 10809, 11322, 14988, 18165, 157722, 164657, 179430, 186952, 187056, 193151, 194869, 240315]","[3156344, 25540, 1373681, 2602879, 2719558]",[2009739],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=207368
810693,극장판 주술회전 0,劇場版 呪術廻戦 0,2021-12-24,8.3,451.922,"어린 시절, 소꿉친구인 오리모토 리카를 교통사고로 눈 앞에서 잃은 옷코츠 유타. 옷코츠는 원령으로 변한 리카의 저주에 괴로워한 나머지 자신도 죽기를 바라지만, 최강의 주술사인 고죠 사토루에 의해 주술고전에 들어가게 된다. 그리고 동급생인 젠인 마키, 이누마키 토게, 판다를 만나면서 굳은 결심을 한다. 한편 옷코츠와 친구들 앞에 과거에 일반인을 대량으로 학살해서 고전에서 추방된 최악의 주저사인 게토 스구루가 나타난다. 주술사만의 낙원을 만들려는 게토는 비술사를 섬멸하겠다면서 신주쿠와 교토에 천의 저주를 내리는데...",/geYUecpFI2AonDLhjyK9zoVFcMv.jpg,/gHcga1wgDD4MAeApoOM7yDn9BOq.jpg,"[16, 28, 14]","[2626, 6152, 8087, 9853, 10541, 10614, 13141, 13153, 15001, 190116, 207826, 210024]","[77927, 119143, 1221114, 9705, 1281498]",[2264366],9.24,https://movie.naver.com/movie/bi/mi/basic.nhn?code=213733
1033107,와일드 이즈 더 윈드,Wild Is the Wind,2022-10-28,5.9,434.831,"젊은 여성이 잔인하게 살해된 채 발견되면서 부패 경찰 두 명이 사건 수사에 착수한다. 그와 함께, 인종차별이 만연한 소도시에서는 사람들의 갈등이 극에 달하는데.",/akYTfFvYkFGJReFxXM841NidlAa.jpg,/rITxQBtnMpneZf8QzH1dqONQocx.jpg,"[80, 18]",[241221],"[2614, 1181396, 93913, 1358443, 3731854]",[3744992],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=223069
791155,시크릿 헤드쿼터스,Secret Headquarters,2022-08-12,6.9,434.589,방과 후 시간을 보내는 동안 찰리와 그의 친구들은 그의 집 아래에 숨겨져 있는 세계에서 가장 강력한 슈퍼히어로의 본부를 발견한다. 악당이 공격하면 팀을 이뤄 본부를 지키고 세상을 구해야 한다.,/aIkG2V4UXrfkxMdJZmq30xO0QQr.jpg,/8PsHogUfvjWPGdWAI5uslDhHDx7.jpg,"[10751, 28, 12, 35, 878]","[1308, 9715, 155939, 231277, 240119]","[887, 454, 2867506, 2298635, 2177190]","[142272, 142276]"
414906,더 배트맨,The Batman,2022-03-01,7.7,432.362,"지난 2년 간 고담시의 어둠 속에서 범법자들을 응징하며 배트맨으로 살아온 브루스 웨인. 알프레드와 제임스 고든 경위의 도움 아래 그는 도시의 부패한 공직자들과 고위 관료들 사이에서 복수의 화신으로 활약한다. 고담의 시장 선거를 앞두고 고담의 엘리트 집단을 목표로 잔악한 연쇄살인을 저지르는 수수께끼 킬러 리들러가 나타나자, 최고의 탐정 브루스 웨인이 수사에 나서고 남겨진 단서를 풀어가며 캣우먼, 펭귄, 카마인 팔코네, 리들러를 차례대로 만난다. 사이코 범인의 미스터리를 수사하면서 그 모든 증거가 자신을 향한 의도적인 메시지였음을 깨닫고,  리들러에게 농락 당한 배트맨은 광기에 사로잡힌다. 범인의 무자비한 계획을 막고 오랫동안 고담시를 썩게 만든 권력 부패의 고리를 끊어야 하지만, 부모님의 죽음에 얽힌 진실이 밝혀지자 복수와 정의 사이에서 갈등하는데...",/b0PlSFdDwbyK0cf5RxwDpaOJQvQ.jpg,/zGgrDMJCnE0s4EDX0L4X1wXFgZv.jpg,"[80, 9648, 53]","[853, 1308, 2334, 6083, 6149, 6259, 7002, 9715, 9717, 10291, 10714, 33626, 154954, 161982, 179430, 180734, 181659, 207268, 232766, 272385]","[11288, 37153, 17142, 2954, 1241]",[32278],7.20,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154282
780609,멘,Men,2022-05-20,6.3,420.743,"남편의 죽음 이후, 마음을 치유하기 위해 평화롭고 아름다운 영국 시골 마을을 찾은 '하퍼'  어느 순간부터 집 주변의 숲에서 온 정체 모를 누군가, 아니 '무언가'가 그를 따라다니기 시작한다. 공포에 질린 '하퍼'는 마을 사람들에게 도움을 청하려 하지만 경찰관, 신부, 바텐더, 심지어 어린 소년까지 그들 모두의 기묘한 공통점이 드러나는데…",/utUVo1wt3i4OdrQQS3I9QeegYsM.jpg,/m3jSZSOptX0wzgCdyIVfhsvlCcj.jpg,"[27, 53, 14]","[548, 6876, 9720, 9856, 14765, 15090, 161762, 172291, 208127, 283085, 285576, 285623, 299092]","[1498158, 139549, 1611824, 1782144, 1977143]",[2036],6.17,https://movie.naver.com/movie/bi/mi/basic.nhn?code=216027
616820,할로윈 엔드,Halloween Ends,2022-10-12,6.5,418.818,4년 전 또 한번 할로윈의 악몽을 겪은 뒤 조용한 일상을 보내고 있는 ‘로리 스트로드’와 손녀 ‘앨리슨’.  어느 날 ‘앨리슨’은 베이비시터 살인자로 낙인 찍힌 ‘코리’와 만나게 되고 이 둘은 급격히 가까워진다.  하지만 ‘코리’에게서 ‘마이클 마이어스’와 같은 어두운 면모를 발견한 ‘로리 스트로드’는  그에게 ‘앨리슨’과 멀어지라고 경고한다.  이후 해든필드에 끔찍한 살인 사건이 벌어지면서 ‘마이클 마이어스’가 돌아왔다는 소문이 퍼지기 시작하고  ‘로리 스트로드’는 이제 그와의 악연을 끊어내려 하는데…,/1UlTowc5vfrgXUVT6OnlU0TOiij.jpg,/1ScxCajFdgMNWBn9BuFlB4sMTAJ.jpg,"[27, 53]","[2754, 3335, 9663, 10714, 12339, 234906]","[8944, 1511997, 1196041, 883, 1267684]",[64141],5.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221766
820067,극장판 5등분의 신부,映画 五等分の花嫁,2022-05-20,9,410.954,"「낙제 직전」「공부가 싫은」미소녀 다섯 쌍둥이를  아르바이트 가정 교사로서 「졸업」까지 이끈 후타로.  배우에 전념하기 위해 휴학하기로 한 이치카의 공부를 봐주면서  「학교 축제」 준비에 힘쓰는 후타로와,  후회 없는 「학교 축제」를 만들기 위해 평소 이상으로 노력하는 요츠바.  어지러운 날들이 지나고 정신을 차려보니 「학교 축제」 전날.  후타로는 포기하지 않고 힘쓰는 이츠키의 모습에 힘입어,  니노의 각오와 미쿠의 결의, 그리고 이치카·요츠바·이츠키에 대한 마음의 답을 찾는다.  저마다의 생각을 안고 있는 와중,  드디어 시작된 고교 생활 최후의(마지막) 이벤트인 「학교 축제」 첫날.  『학교 축제 첫날 15시에 교실에 와줘』  교실에 모인 다섯 쌍둥이는, 후타로에게 어떠한 마음을 고백 받게 될까?",/jBIMZ0AlUYuFNsKbd4L6FojWMoy.jpg,/63SDXxNKOA4ZfXvRCkF9B1y14Us.jpg,"[16, 35, 10749]","[704, 5923, 9194, 9840, 9914, 10873, 13141, 210024, 278536]","[233590, 119143, 1072776, 1530921, 992869]",[1495399],8.96,https://movie.naver.com/movie/bi/mi/basic.nhn?code=213383
879538,크롤스페이스,Crawlspace,2022-03-31,6.9,407.883,"오리건 주 깊은 산속에서 제재소를 운영하는 팀 위트너는 직원 제럴드 그리고 블라디미르 등과 함께 불법 벌목으로 많은 돈을 모은다. 러시아 출신 블라디미르를 살해한 전과자 스털링과 둘리는 팀 위트너를 납치해 검은돈을 숨긴 장소를 말하라고 협박한다. 불법 벌목 등을 조사하기 위해 FBI 특별요원 헬런이 파견되고 보안관 히건, 부보안관 조던와 조사를 하는 과정에서 블라디미르의 시신이 발견된다. 한편 아내 캐리, 아기 브룩과 함께 살고 있는 마음씨 좋은 배관공 로버트는 배관 공사를 해준 곳에서 돈을 받지 못해 경제적 어려움에 처해 있다. 어느 날, 파이프 교체를 위해 팀의 외딴 오두막 마루 밑에 있던 로버트는 스털링이 돈을 내놓지 않는 팀을 잔인하게 죽이는 장면을 목격한다. 달아나려다 둘리의 석궁을 맞은 로버트는 다시 좁은 마루 밑으로 들어가 문을 잠근다. 휴대폰도 되지 않는 좁은 공간에 갇힌 로버트는 살아남기 위해 반격을 개시하는데...",/60UN7vvcWWggLe0Uz9EFZJx718P.jpg,/yZVByCjWvKdSWcYLacoFmnOoSpm.jpg,[53],"[1415, 1878, 9826, 14964, 18029, 215486, 236086, 239100, 267608]","[9976, 98661, 114894, 87571, 999817]",[1102370],10.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130946
629176,사마리탄,Samaritan,2022-08-25,6.9,405.413,"13살의 샘 클리어리(제이번 ‘워너’ 월턴)는 이웃인 수수께끼의 은둔자 스미스(실베스터 스탤론)가 25년 전 사망했다고 알려졌지만 사실은 평범한 사람들 사이에 섞여 사는 전설적인 인물이라고 의심한다. 범죄가 증가하고 도시가 혼란에 빠지자, 샘은 도시가 파괴되는 걸 막기 위해 이웃을 세상 밖으로 이끌려 애쓴다.",/hYZ4a0JvPETdfgJJ9ZzyFufq8KQ.jpg,/vwq5iboxYoaSpOmEQrhq9tHicq7.jpg,"[28, 18, 878]","[9715, 9717, 10938, 11336, 33637, 188270, 193545]","[2532098, 16483, 1026947, 57412, 90060]",[1299642],7.08,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173833
756999,블랙폰,The Black Phone,2022-06-22,7.9,399.652,"사라진 아이들, 고장 난 전화기, 죽은 친구들과의 통화. 전화가 울리면 반드시 받을 것",/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg,/eJPIkRiYGnvQaPCZtTRTDmhMJVK.jpg,"[27, 53]","[380, 516, 625, 1228, 1415, 1566, 1930, 1981, 2546, 2602, 6152, 6733, 9866, 10714, 156866, 161545, 170865]","[2803710, 569, 1530558, 4654, 41020]",[55499],7.67,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202465
560052,엘머의 모험,My Father's Dragon,2022-11-04,7.5,385.514,"낯선 환경에 힘들어하던 엘머는 어느 섬에 갇혀있는 아기 드래곤을 구하기 위해 모험을 떠난다. 그리고 그 길에서 사나운 짐승들과 신비의 섬, 그리고 최고의 우정을 만나게 된다.",/gJESrIalQkXe7bh9ckyQvgCSlhq.jpg,/6hgEe1w0An5fKi3ZqIUBwOyIN2y.jpg,"[16, 12, 10751, 14, 35]","[2041, 11336, 12554, 15101, 234662]","[1277188, 1653291, 229932, 1902, 13299]",[96677],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217088
1024530,그림커티,Grimcutty,2022-10-10,5.6,374.672,평범한 십 대 소녀와 남동생은 부모님의 히스테리로 생긴 끔찍한 인터넷 밈을 멈춰야만 한다.,/y59qFOlmRKfRKIWzxuzUf0mDc4G.jpg,/ulYkLO62DYxegMHYSnA9bF3cqLs.jpg,[27],"[68646, 211066, 220571]","[3620497, 27855, 1129806, 1753378, 3739308]",[1062420]
585083,몬스터 호텔 4: 뒤바뀐 세계,Hotel Transylvania: Transformania,2022-02-25,7.1,368.658,"드락이 트랜실베니아 호텔을 딸 마비스와 사위 조니에게 넘길려고 한다.  그런데 조니의 형편없는 호텔 계획을 들은 드락은 걱정을 한다.  드라은 인간인 조니에게 오직 몬스터만 호텔 사업을 이끌어 갈 수 있다고 장난을 친다.  그러자 조니는 몬스터가 되기로 결심하고,  반헬싱의 신비한 발명품인 '몬스터피케이션 레이'가 엉망이 되면서  조이는 몬스터가 됐지만, 드락과 그의 친구들은 인간으로 변하게 된다.  과연, 드락과 조니는 그들이 저지른 실수들을 바로 잡을 수 있을까?",/m3Ys7UDzUzOyoPYKzp4GhKKokUr.jpg,/6zt5l4DYV1kLPL5Vqz1kLq3THXD.jpg,"[16, 35, 10751, 14, 12]","[1299, 3133, 4375, 179430, 179431, 274787]","[77948, 62861, 17696, 84407, 884]","[70652, 2093022]"
1034470,바비: 모험을 떠나요,Barbie Epic Road Trip,2022-10-25,7.2,365.487,바비와 친구들이 미국을 가로질러 여행을 떠난다. 미래에 대한 중요한 결정도 내려야 한다는데? 바비는 어떤 꿈을 선택할까? 인터랙티브한 모험 속으로 함께 떠나보자!,/pUrabCPfEkAXdyml0FZ07rYwur0.jpg,/a2a1Y6a6UriLJ0U7cGjphPOWQPK.jpg,"[35, 10751, 16]","[6054, 7312, 15162, 222385, 263548]","[63333, 3038265, 1440178, 1305667, 2467979]",[92125]
